-122186.04118993142,254308.96262395085,42.005568268497292,-16061.829138062543,-7005855.3943554489,-6560.3279938977867,62568.154080854125,-560.64073226544861,3293.4004576658986
-33909.305873379053,165178.33714721567,15.807170099160928,-10096.63310450037,-4186659.8562166486,-8384.2807017543746,-273158.12356979394,-6182.3035850495762,1591.9961861174656
-147137.71929824544,42610.793287566739,44.167315026697104,-12854.533562166269,-4784814.9065598603,-11163.297482837519,1238701.1060259331,-8787.1853546910716,7084.7006102212044
4687.4904652937003,171963.15789473674,27.694889397406538,-6993.0305110602494,-5161139.5110602258,135.41266209000929,-16741.456903127397,7501.906941266202,3419.74866514111
84827.002288329415,404161.06025934365,48.556712433257012,-12931.392067124323,11764166.397406571,-2344.5148741418702,30357.742181540802,-1186.1174675819975,2963.3089244851235
-39996.491228070219,94214.759725400378,43.263272311212766,-11208.324942791754,-2957841.7963386416,-6651.0663615560634,147063.15789473653,-4191.4569031273813,6267.0869565217308
-11485.850495804665,167290.2364607169,16.739054157131946,-15041.972158657498,1407950.4252479097,231.16018306636232,307612.66209000745,9279.1762013729913,1818.0621662852777
-63232.189168573626,111542.21967963366,30.330854309687236,-15017.927536231871,-6174482.6426392365,-7730.1174675819948,201687.22349351624,-2780.3203661327193,1391.8443935926753
-5250.4958047290356,8688.2151029749202,22.819107551487402,-8247.6376811594109,60420.032418047143,1997.1151792524815,255413.80625476714,1609.4584286803974,3826.7139588100663
235183.29519450781,308941.41876430146,0.19824561403507623,-5457.8276125095344,16385326.001525545,5048.9813119755836,163420.59496567489,4405.034324942786,-3242.0884820747497
42567.1243325705,396910.14492753602,42.269870327993843,-13310.480549199072,7095820.6376811024,-838.24790236460592,96636.193745232536,4771.1670480549128,1668.4721586575126
-185091.72387490427,106926.69717772686,35.500266971777251,-13762.189549961857,-8850596.7498092856,-7051.9271548436272,184488.5202135774,-14702.517162471384,4095.0972540045736
58300.991609458339,273202.5934401218,41.397940503432466,-10680.877192982454,4534081.6578947371,-364.0053394355449,-3306.8649885584059,1700.9916094584266,1362.3405797101445
17116.170861937426,324835.50724637648,38.142524790236429,-5597.2829900839042,-9117991.5053394474,2968.6598016781059,271587.56674294418,-2566.7429443173114,714.87757437070945
-28163.577421815487,226497.02517162438,52.47334096109838,-7607.4286803966361,-1376375.7116704872,-5219.2890922959559,-190432.4561403509,4054.1571319603299,4210.0461479786391
